sigla_uf,codigo_cbo_4,total_vinculos_ativos
AP,783210,742
AP,351405,754
AP,782220,282
AP,313415,28
AP,234510,177
AP,414215,542
AP,519110,455
AP,715315,254
AP,513425,943
AP,141415,591
AP,261205,45
AP,212410,108
AP,782305,1253
AP,513220,5
AP,913120,72
AP,142305,438
AP,261420,35
AP,261305,40
AP,21210,118
AP,823315,40
AP,910210,13
AP,513440,88
AP,913115,12
AP,239220,348
AP,223208,134
AP,354405,39
AP,234624,570
AP,511205,38
AP,322415,146
AP,254305,27
AP,254110,23
AP,253405,53
AP,517405,70
AP,716525,51
AP,783220,164
AP,715110,135
AP,377110,14
AP,141615,114
AP,763210,99
AP,712220,30
AP,232125,93
AP,523110,59
AP,371405,11
AP,781705,12
AP,862150,120
AP,731310,46
AP,782720,30
AP,239430,52
AP,262105,90
AP,622005,81
AP,725305,2
AP,424125,1
AP,214215,4
AP,239425,61
AP,142705,53
AP,911325,1
AP,223220,1
AP,203405,26
AP,252205,88
AP,374420,5
AP,261605,9
AP,123110,61
AP,239215,35
AP,752410,9
AP,311105,16
AP,724410,16
AP,313410,1
AP,142605,7
AP,623020,18
AP,225109,9
AP,354815,20
AP,516610,20
AP,261620,3
AP,251120,29
AP,523120,7
AP,254405,37
AP,766155,3
AP,201110,4
AP,514330,11
AP,773505,1
AP,848115,15
AP,318005,11
AP,717025,6
AP,763015,4
AP,234120,3
AP,262320,1
AP,341105,2
AP,234450,2
AP,512115,10
AP,111250,4
AP,622015,6
AP,710220,11
AP,861115,2
AP,141520,2
AP,224125,8
AP,253225,10
AP,776430,3
AP,214130,3
AP,354605,7
AP,765315,7
AP,214705,4
AP,342215,1
AP,711120,8
AP,351115,9
AP,766420,1
AP,225240,1
AP,721210,4
AP,372210,3
AP,423110,2
AP,711330,1
AP,623005,3
AP,954210,1
AP,318115,2
AP,313505,1
AP,234440,1
AP,992215,3
AP,717005,1
AP,519325,2
AP,761415,1
AP,261810,1
AP,715710,1
AP,720125,1
AP,841468,1
AP,122755,1
AP,122505,1
AP,142355,1
AP,341315,1
AP,622320,1
AP,766305,6
AP,252105,650
AP,351105,241
AP,123310,2
AP,514325,1261
AP,623110,263
AP,721325,7
AP,513315,392
AP,262410,110
AP,631415,47
AP,111220,415
AP,142340,24
AP,420105,155
AP,324205,349
AP,234505,877
AP,261110,89
AP,715135,135
AP,251610,5
AP,333115,296
AP,351605,255
AP,321110,103
AP,724205,196
AP,412110,158
AP,371310,24
AP,620105,13
AP,414210,78
AP,375115,11
AP,239205,458
AP,232135,326
AP,232110,151
AP,225151,43
AP,715130,58
AP,232120,326
AP,231305,238
AP,632115,23
AP,222110,43
AP,422120,158
AP,342535,79
AP,731320,54
AP,252405,150
AP,354140,97
AP,142310,22
AP,141205,125
AP,414205,89
AP,141710,52
AP,715545,19
AP,342305,33
AP,225185,7
AP,225120,17
AP,223232,180
AP,351420,55
AP,725505,6
AP,231310,34
AP,317110,81
AP,821405,10
AP,632405,48
AP,519105,26
AP,372115,22
AP,848325,15
AP,510115,4
AP,422320,4
AP,716305,43
AP,513420,86
AP,724220,77
AP,351815,27
AP,373130,17
AP,223540,8
AP,841448,1
AP,252315,1
AP,251525,11
AP,862510,5
AP,141305,36
AP,623115,16
AP,841408,9
AP,412120,12
AP,214260,8
AP,123305,12
AP,223240,6
AP,225112,8
AP,791135,5
AP,131205,41
AP,731105,3
AP,353230,15
AP,725010,29
AP,225118,1
AP,374405,13
AP,732140,43
AP,318105,6
AP,122515,2
AP,910205,36
AP,351610,7
AP,519210,9
AP,841745,3
AP,318405,10
AP,423105,5
AP,234745,3
AP,225220,2
AP,123405,4
AP,213440,2
AP,214365,6
AP,516125,2
AP,954105,1
AP,318010,11
AP,141115,14
AP,223415,19
AP,342605,11
AP,214320,1
AP,111255,4
AP,342540,3
AP,632605,7
AP,515220,4
AP,251530,12
AP,776415,1
AP,215150,3
AP,131110,10
AP,263105,3
AP,720110,3
AP,253125,5
AP,424205,1
AP,262615,2
AP,841505,3
AP,322430,3
AP,766220,2
AP,262315,1
AP,225290,4
AP,762345,8
AP,234805,2
AP,324105,2
AP,142510,2
AP,722220,1
AP,225121,1
AP,724325,3
AP,622205,4
AP,724435,1
AP,203110,1
AP,773130,2
AP,862310,2
AP,732115,2
AP,321310,1
AP,261310,2
AP,225235,1
AP,763005,1
AP,760310,1
AP,784205,1305
AP,351425,105
AP,517220,126
AP,241040,276
AP,241005,224
AP,422205,185
AP,242235,89
AP,204105,27
AP,234616,428
AP,354145,800
AP,412205,359
AP,421125,4683
AP,414105,1164
AP,517330,3195
AP,422110,537
AP,224120,173
AP,239405,314
AP,848305,331
AP,517425,435
AP,314110,31
AP,414115,114
AP,773510,11
AP,515215,89
AP,991315,50
AP,773115,135
AP,724415,13
AP,141510,88
AP,251605,482
AP,142210,59
AP,642010,21
AP,313130,185
AP,234810,311
AP,642015,110
AP,313105,46
AP,142205,101
AP,223305,96
AP,630110,32
AP,321105,31
AP,322230,450
AP,950105,64
AP,724515,51
AP,782505,34
AP,413205,184
AP,515110,207
AP,860115,77
AP,232170,119
AP,231315,145
AP,517210,123
AP,715305,38
AP,771105,98
AP,516310,19
AP,992210,56
AP,374140,5
AP,715540,33
AP,371105,107
AP,411055,2
AP,123805,4
AP,253120,16
AP,225133,15
AP,312205,19
AP,715415,11
AP,261715,19
AP,376320,8
AP,142405,48
AP,710215,10
AP,833105,2
AP,225270,42
AP,325115,12
AP,519320,36
AP,420125,37
AP,732105,15
AP,225140,11
AP,141705,2
AP,860110,26
AP,241010,20
AP,712110,9
AP,413230,1
AP,620110,20
AP,517320,15
AP,354135,34
AP,214325,2
AP,780105,4
AP,516315,1
AP,354410,2
AP,711210,20
AP,716615,3
AP,261730,10
AP,914420,18
AP,410220,25
AP,316305,12
AP,724115,13
AP,519945,10
AP,773105,5
AP,141810,1
AP,913110,13
AP,234445,8
AP,391120,3
AP,861205,2
AP,511115,3
AP,421315,5
AP,203420,4
AP,318110,1
AP,813125,1
AP,821420,1
AP,910115,2
AP,821445,4
AP,763310,14
AP,771115,2
AP,715220,1
AP,810305,2
AP,782210,1
AP,123705,3
AP,324215,1
AP,622410,6
AP,515325,3
AP,142505,10
AP,715105,5
AP,214010,3
AP,131115,9
AP,751125,3
AP,711115,2
AP,811130,2
AP,234105,2
AP,142410,6
AP,519205,1
AP,212320,5
AP,314405,8
AP,513210,3
AP,760505,2
AP,992120,5
AP,622420,1
AP,915210,1
AP,351510,9
AP,768205,1
AP,223248,3
AP,811775,2
AP,791140,1
AP,225115,1
AP,766310,1
AP,725015,1
AP,841715,1
AP,823320,1
AP,711235,1
AP,141805,1
AP,521110,8422
AP,231205,931
AP,351810,261
AP,313315,207
AP,725105,53
AP,514225,3336
AP,421305,178
AP,142105,1294
AP,513405,614
AP,334110,312
AP,391205,44
AP,514215,235
AP,715525,370
AP,622010,314
AP,911205,88
AP,123205,38
AP,992225,451
AP,233225,21
AP,516210,533
AP,768315,1
AP,212405,137
AP,732120,588
AP,424120,7
AP,716610,292
AP,351505,152
AP,252545,127
AP,768305,446
AP,351305,258
AP,111120,19
AP,331205,1529
AP,782715,38
AP,352205,118
AP,351415,17
AP,513615,68
AP,992105,52
AP,782125,8
AP,862505,18
AP,141420,26
AP,324120,157
AP,225250,77
AP,791130,3
AP,232130,252
AP,262420,3
AP,523125,1
AP,510130,24
AP,715230,54
AP,848315,50
AP,722105,53
AP,919310,26
AP,223525,1
AP,223530,5
AP,391130,54
AP,775115,1
AP,919110,97
AP,730105,38
AP,641010,33
AP,351725,14
AP,354120,149
AP,234612,236
AP,312210,29
AP,342120,22
AP,782315,15
AP,234620,138
AP,410230,10
AP,223212,25
AP,724130,10
AP,212310,17
AP,262125,7
AP,262710,1
AP,841440,1
AP,223435,5
AP,223310,2
AP,992220,7
AP,391210,46
AP,121005,33
AP,763125,42
AP,782710,18
AP,234405,14
AP,524205,1
AP,314410,64
AP,411045,18
AP,510120,1
AP,225225,30
AP,424105,67
AP,341305,35
AP,821105,5
AP,516110,12
AP,784115,39
AP,341205,2
AP,252715,11
AP,261135,18
AP,131315,15
AP,342610,21
AP,10115,5
AP,751010,3
AP,711105,13
AP,225230,5
AP,201220,3
AP,910110,3
AP,332105,9
AP,950305,2
AP,420110,9
AP,211110,6
AP,354805,6
AP,710120,9
AP,351740,2
AP,374110,14
AP,784110,18
AP,731140,3
AP,311515,2
AP,821440,2
AP,371305,3
AP,766145,5
AP,314310,6
AP,142515,13
AP,223268,13
AP,225106,3
AP,833205,1
AP,239435,1
AP,213110,2
AP,848425,6
AP,225260,9
AP,766315,10
AP,374120,2
AP,763105,5
AP,222215,2
AP,848505,4
AP,811110,3
AP,374135,2
AP,223820,2
AP,373140,3
AP,213405,6
AP,721425,3
AP,374105,1
AP,322715,3
AP,517115,2
AP,721205,4
AP,720205,1
AP,354705,1
AP,782110,1
AP,523105,1
AP,203515,2
AP,122305,6
AP,114210,1
AP,225103,1
AP,142345,1
AP,252720,1
AP,768705,1
AP,225170,2
AP,141525,1
AP,783110,1
AP,716110,1
AP,513205,3192
AP,513505,2210
AP,517215,1233
AP,411015,2
AP,784105,666
AP,333110,151
AP,239410,550
AP,421105,203
AP,782735,13
AP,351430,274
AP,322110,30
AP,313310,89
AP,991205,7
AP,521115,1120
AP,715210,1549
AP,410105,1742
AP,514310,509
AP,131310,164
AP,782410,515
AP,414140,516
AP,517310,163
AP,411025,84
AP,910105,80
AP,142115,168
AP,214305,69
AP,131210,61
AP,631410,6
AP,422305,79
AP,252525,11
AP,519910,206
AP,232155,578
AP,232115,915
AP,223810,84
AP,123105,241
AP,252725,8
AP,732110,91
AP,632120,173
AP,715610,101
AP,312320,83
AP,234415,34
AP,354210,33
AP,862155,5
AP,142335,66
AP,313205,19
AP,731165,10
AP,123115,19
AP,911120,18
AP,953115,59
AP,724210,1
AP,783205,53
AP,342205,13
AP,231330,51
AP,377220,5
AP,782115,12
AP,324115,149
AP,782105,8
AP,821220,1
AP,514305,7
AP,724305,7
AP,413105,50
AP,225165,7
AP,516205,33
AP,820205,12
AP,234770,43
AP,862515,11
AP,223845,1
AP,415210,7
AP,251540,17
AP,841464,9
AP,773325,16
AP,122725,3
AP,342125,21
AP,828105,21
AP,515135,4
AP,241325,1
AP,715410,9
AP,777115,1
AP,711305,4
AP,782730,35
AP,234705,13
AP,761430,2
AP,954125,7
AP,322305,12
AP,251215,7
AP,919105,9
AP,765235,3
AP,225203,4
AP,720120,1
AP,823305,9
AP,421115,21
AP,741110,16
AP,314620,1
AP,314210,1
AP,374210,2
AP,314305,1
AP,723310,5
AP,861105,9
AP,842110,1
AP,832135,5
AP,311715,12
AP,332205,2
AP,760105,1
AP,919115,2
AP,261805,8
AP,234664,5
AP,821305,4
AP,342510,3
AP,631305,1
AP,731325,4
AP,421110,2
AP,242910,3
AP,862110,3
AP,223272,8
AP,715420,1
AP,225255,3
AP,411035,2
AP,374305,3
AP,848420,3
AP,252605,12
AP,810105,2
AP,141735,1
AP,122615,7
AP,516150,2
AP,766320,2
AP,721115,3
AP,841110,2
AP,122115,1
AP,314315,1
AP,371210,3
AP,725025,1
AP,374130,1
AP,911105,2
AP,322410,2
AP,252510,2
AP,312310,1
AP,213210,1
AP,111225,1
AP,911315,1
AP,122105,1
AP,911110,1
AP,322240,1
AP,411010,13467
AP,782510,2375
AP,514320,13679
AP,214105,38
AP,999999,109
AP,252215,27
AP,632125,732
AP,717020,4963
AP,773120,46
AP,516345,219
AP,231210,4318
AP,782805,1
AP,354125,599
AP,516340,13
AP,848510,778
AP,848310,221
AP,511215,130
AP,519940,374
AP,325110,55
AP,114205,8
AP,715125,265
AP,723330,15
AP,521130,674
AP,715615,513
AP,914410,28
AP,412105,454
AP,641015,99
AP,352210,667
AP,254410,240
AP,131215,6
AP,223445,13
AP,334105,548
AP,313305,354
AP,411020,90
AP,520105,78
AP,314115,48
AP,731115,13
AP,512105,154
AP,992115,79
AP,313215,188
AP,511405,30
AP,234676,155
AP,221205,379
AP,203125,175
AP,225124,100
AP,321210,13
AP,715405,136
AP,712205,33
AP,372205,26
AP,253110,55
AP,325210,32
AP,239210,71
AP,515225,42
AP,424110,14
AP,516215,284
AP,354415,13
AP,720150,1
AP,313110,7
AP,142125,11
AP,519315,42
AP,951305,48
AP,252320,67
AP,373220,28
AP,519930,23
AP,261125,27
AP,841810,28
AP,410225,27
AP,515320,51
AP,782145,10
AP,224135,8
AP,773340,22
AP,712120,19
AP,415130,27
AP,317115,4
AP,342310,11
AP,716510,4
AP,223293,11
AP,214125,21
AP,212430,7
AP,711225,4
AP,322235,1
AP,784120,32
AP,141610,3
AP,725405,4
AP,214110,6
AP,342545,5
AP,223204,2
AP,516325,2
AP,242410,3
AP,141110,8
AP,354820,3
AP,782815,1
AP,300105,2
AP,317105,8
AP,710105,1
AP,712105,3
AP,833110,1
AP,632610,2
AP,314105,1
AP,320105,1
AP,725410,3
AP,519215,3
AP,721105,3
AP,233125,2
AP,142110,2
AP,765310,2
AP,262810,2
AP,919305,1
AP,234310,1
AP,322140,2
AP,391230,2
AP,377235,4
AP,211220,1
AP,225280,2
AP,123410,1
AP,760405,2
AP,860105,1
AP,223565,1
AP,214340,1
AP,316330,1
AP,513305,1
AP,711220,2
AP,720215,1
AP,141120,1
AP,214255,1
BA,911305,11186
BA,717020,114507
BA,784105,10466
BA,519935,4268
BA,723315,2605
BA,516210,2435
BA,521110,160284
BA,715210,49701
BA,641010,9494
BA,641015,10876
BA,910105,1875
BA,762205,217
BA,623110,14116
BA,514310,11480
BA,620105,3577
BA,622505,14354
BA,351415,587
BA,214375,62
BA,215305,273
BA,351505,4759
BA,141605,884
BA,231305,4644
BA,20205,1327
BA,251520,416
BA,225142,214
BA,811505,146
BA,782705,743
BA,203320,58
BA,21110,3630
BA,234515,668
BA,111345,217
BA,141510,2580
BA,999999,807
BA,523110,717
BA,911110,264
BA,253405,637
BA,711230,1090
BA,516305,872
BA,422205,2517
BA,766235,230
BA,848520,2146
BA,716405,1486
BA,515210,1322
BA,516110,1144
BA,411050,1503
BA,252725,236
BA,391115,1135
BA,514330,529
BA,422320,955
BA,510105,654
BA,342305,1138
BA,222120,125
BA,613005,26
BA,712220,1042
BA,517405,1376
BA,354505,73
BA,764105,960
BA,764115,1216
BA,342125,2997
BA,241010,364
BA,991310,654
BA,848315,1484
BA,420105,1171
BA,776415,21
BA,763110,422
BA,421310,1052
BA,354135,2212
BA,322420,775
BA,261120,197
BA,731320,1494
BA,724420,175
BA,762215,13
BA,374110,282
BA,724230,26
BA,811710,146
BA,840105,887
BA,768625,126
BA,771110,50
BA,241040,1095
BA,318510,364
BA,372115,570
BA,951310,197
BA,252715,898
BA,515140,3463
BA,782320,2599
BA,223655,17
BA,643005,903
BA,715145,555
BA,761309,228
BA,314410,2343
BA,410235,1152
BA,721210,714
BA,722415,352
BA,833120,268
BA,711110,437
BA,351730,147
BA,723310,436
BA,322430,262
BA,372205,191
BA,910205,376
BA,821405,262
BA,313410,1185
BA,950110,569
BA,782725,97
BA,516605,17
BA,725605,8
BA,954125,549
BA,721105,461
BA,782505,467
BA,242205,43
BA,223530,367
BA,711330,271
BA,770110,162
BA,376110,18
BA,131110,327
BA,225270,154
BA,341120,206
BA,811630,196
BA,31110,541
BA,232170,67
BA,141610,125
BA,225103,44
BA,224115,61
BA,721220,196
BA,510205,229
BA,911115,38
BA,765405,85
BA,821330,34
BA,761330,14
BA,760305,65
BA,791110,3
BA,766250,100
BA,766150,43
BA,410220,336
BA,213415,37
BA,372110,21
BA,766125,75
BA,725420,21
BA,725020,29
BA,10105,157
BA,766325,45
BA,740105,37
BA,223640,2
BA,234405,147
BA,623205,15
BA,711245,162
BA,750205,73
BA,841625,17
BA,811325,13
BA,732125,25
BA,314615,91
BA,711115,64
BA,811120,3
BA,715420,47
BA,111250,43
BA,234305,22
BA,312315,18
BA,354805,89
BA,752225,24
BA,722315,19
BA,262230,17
BA,717025,26
BA,762345,89
BA,351310,9
BA,201105,8
BA,223268,27
BA,142135,7
BA,311725,15
BA,516315,34
BA,374305,17
BA,782415,31
BA,415310,62
BA,223276,58
BA,213215,35
BA,203220,15
BA,821430,30
BA,622730,48
BA,214225,18
BA,225136,19
BA,760105,40
BA,766415,10
BA,513225,18
BA,261710,6
BA,223260,7
BA,319105,13
BA,768110,16
BA,823245,14
BA,723125,8
BA,213165,6
BA,524205,27
BA,262220,10
BA,725320,2
BA,141735,27
BA,841432,3
BA,354825,25
BA,791125,1
BA,223540,33
BA,261610,8
BA,318425,5
BA,261105,11
BA,241340,2
BA,711220,12
BA,214345,17
BA,773305,5
BA,203305,26
BA,766410,3
BA,234735,11
BA,841315,7
BA,325005,12
BA,612105,2
BA,613130,2
BA,262505,8
BA,251525,1
BA,752115,2
BA,10210,2
BA,762125,6
BA,632110,4
BA,722405,2
BA,612805,1
BA,225230,5
BA,322115,4
BA,322255,4
BA,251515,5
BA,254205,1
BA,910120,9
BA,823135,9
BA,725315,1
BA,766210,5
BA,762340,2
BA,225330,3
BA,311115,4
BA,723110,1
BA,111335,2
BA,203115,1
BA,760205,3
BA,122755,2
BA,723240,2
BA,201115,1
BA,352315,4
BA,241235,3
BA,223515,2
BA,515115,2
BA,234684,2
BA,203415,1
BA,261905,1
BA,411005,135862
BA,521125,51989
BA,354120,3325
BA,142105,25832
BA,519940,2604
BA,513315,11676
BA,422120,5124
BA,513205,41667
BA,511215,8911
BA,410105,35372
BA,334110,5922
BA,513220,877
BA,524105,3956
BA,351425,2022
BA,312105,4631
BA,214525,308
BA,142320,5967
BA,860115,495
BA,510110,1808
BA,223505,36899
BA,395110,195
BA,251605,8213
BA,252605,191
BA,142705,1966
BA,241225,631
BA,241030,48
BA,214130,29
BA,241220,263
BA,142510,223
BA,254105,828
BA,413210,2587
BA,761005,6111
BA,712205,993
BA,414125,10182
BA,622110,5157
BA,422305,1515
BA,354130,2298
BA,768320,3411
BA,516120,475
BA,913120,836
BA,715525,4393
BA,731115,205
BA,991315,874
BA,782220,9495
BA,333115,2444
BA,322230,8727
BA,232110,344
BA,515205,840
BA,623305,1491
BA,622715,132
BA,725015,54
BA,715510,256
BA,848210,311
BA,313205,1254
BA,322225,854
BA,643015,67
BA,311715,356
BA,375105,101
BA,712105,32
BA,212410,1209
BA,724220,1955
BA,213210,37
BA,234810,339
BA,752110,174
BA,141405,309
BA,716540,84
BA,711305,148
BA,523125,67
BA,841105,76
BA,510130,716
BA,513615,906
BA,252515,194
BA,231330,500
BA,324110,177
BA,415130,249
BA,324125,152
BA,761430,162
BA,515315,265
BA,519910,1143
BA,631305,131
BA,763310,358
BA,810205,347
BA,341310,86
BA,342120,263
BA,716105,219
BA,232130,333
BA,313415,412
BA,725610,24
BA,513110,147
BA,374125,119
BA,212315,260
BA,321110,1143
BA,813115,523
BA,314405,587
BA,731145,22
BA,782605,181
BA,711205,904
BA,765315,87
BA,314835,70
BA,914105,229
BA,841460,87
BA,318115,78
BA,318705,130
BA,992210,856
BA,131105,268
BA,225320,139
BA,226305,20
BA,234460,5
BA,913110,401
BA,342115,403
BA,31210,2253
BA,954210,61
BA,21210,5992
BA,821110,263
BA,313120,1232
BA,223510,406
BA,715415,292
BA,225120,220
BA,831115,28
BA,780105,199
BA,353235,158
BA,914305,342
BA,202120,77
BA,318810,84
BA,213305,7
BA,314720,18
BA,234105,30
BA,311205,149
BA,715605,87
BA,715725,302
BA,415215,332
BA,215150,17
BA,233125,33
BA,613115,37
BA,772110,11
BA,751115,4
BA,632115,60
BA,773325,196
BA,415125,20
BA,768205,46
BA,516325,121
BA,253130,17
BA,262810,85
BA,716505,12
BA,314825,50
BA,261135,188
BA,763020,30
BA,234910,25
BA,391230,88
BA,524315,13
BA,613105,69
BA,261805,139
BA,214615,10
BA,214920,27
BA,351705,75
BA,715530,47
BA,766225,58
BA,722205,52
BA,841705,8
BA,374215,26
BA,214365,67
BA,318010,45
BA,122620,117
BA,373230,16
BA,915215,8
BA,723225,32
BA,351510,106
BA,622310,34
BA,131215,55
BA,261505,27
BA,215115,53
BA,424120,54
BA,762115,59
BA,715215,12
BA,720145,61
BA,823265,40
BA,114105,53
BA,214530,12
BA,321205,6
BA,424125,59
BA,823230,5
BA,632005,26
BA,812110,3
BA,375120,111
BA,840120,142
BA,252315,50
BA,762120,16
BA,777110,2
BA,919315,54
BA,377120,44
BA,342545,41
BA,225127,29
BA,841715,13
BA,724610,2
BA,234770,17
BA,423110,29
BA,252540,44
BA,222215,19
BA,720120,4
BA,723205,7
BA,822120,4
BA,233110,24
BA,234210,8
BA,848215,19
BA,225305,3
BA,773115,10
BA,225290,2
BA,122110,2
BA,613205,1
BA,342215,1
BA,742135,1
BA,254110,2
BA,262130,3
BA,631405,3
BA,842225,6
BA,761255,8
BA,420115,8
BA,223650,1
BA,777115,3
BA,261510,8
BA,913125,1
BA,225260,2
BA,261430,6
BA,234455,4
BA,204110,2
BA,223220,3
BA,342525,2
BA,623025,1
BA,842135,2
BA,377230,3
BA,113010,1
BA,761306,2
BA,373210,1
BA,823120,1
BA,328110,2
BA,764005,33127
BA,231205,84083
BA,233120,51
BA,862150,7232
BA,517310,3858
BA,414105,26537
BA,848510,14917
BA,421125,72964
BA,914405,13360
BA,514120,15700
BA,262710,155
BA,848305,7768
BA,513435,28820
BA,992225,13942
BA,223565,229
BA,841408,1026
BA,234616,1502
BA,620110,667
BA,261125,1166
BA,233135,2649
BA,351410,1210
BA,910210,525
BA,239415,3245
BA,301105,1207
BA,301115,91
BA,20110,25
BA,142310,496
BA,313115,1267
BA,214915,760
BA,242235,555
BA,354125,10687
BA,214105,467
BA,313505,782
BA,828110,2637
BA,761105,317
BA,911205,2086
BA,731150,1680
BA,784115,182
BA,716305,1761
BA,766315,546
BA,262105,187
BA,841505,397
BA,715315,4385
BA,791135,29
BA,514305,224
BA,317205,1939
BA,991115,126
BA,261410,84
BA,232140,448
BA,721205,12
BA,623020,941
BA,725205,987
BA,760405,1683
BA,763105,452
BA,515225,763
BA,391205,4730
BA,262705,60
BA,354140,1442
BA,833205,94
BA,342315,1281
BA,142315,847
BA,234730,253
BA,761250,90
BA,514230,599
BA,612005,135
BA,511405,189
BA,783110,279
BA,848515,536
BA,354705,252
BA,519115,273
BA,731170,168
BA,776405,9
BA,252320,1519
BA,142535,483
BA,123115,328
BA,333105,3002
BA,622405,40
BA,782715,97
BA,724510,282
BA,262605,69
BA,513215,547
BA,391130,1201
BA,723215,30
BA,121010,1094
BA,731205,203
BA,715305,2303
BA,841420,187
BA,351110,273
BA,203010,11
BA,630110,755
BA,632605,107
BA,810305,76
BA,773355,19
BA,212430,77
BA,241025,26
BA,782110,307
BA,782115,830
BA,314305,220
BA,142340,215
BA,992120,76
BA,862405,363
BA,252720,81
BA,711215,249
BA,341110,2
BA,354415,126
BA,910110,176
BA,513410,208
BA,711320,735
BA,782125,67
BA,223415,601
BA,915305,300
BA,141420,650
BA,241330,54
BA,253205,30
BA,234676,300
BA,232165,340
BA,318605,25
BA,254420,186
BA,517315,1180
BA,131120,691
BA,252550,133
BA,710105,136
BA,516105,68
BA,711325,944
BA,374420,204
BA,234805,56
BA,252215,20
BA,712225,45
BA,202110,243
BA,517120,19
BA,782735,76
BA,111120,493
BA,782820,236
BA,202105,130
BA,752105,69
BA,613405,21
BA,214430,11
BA,351815,19
BA,811645,10
BA,773415,62
BA,766305,100
BA,841610,107
BA,773320,83
BA,341215,22
BA,322235,97
BA,821420,27
BA,782610,122
BA,811635,12
BA,223555,53
BA,377220,10
BA,760110,56
BA,234420,40
BA,724105,39
BA,251545,24
BA,122505,45
BA,239205,81
BA,731330,60
BA,252505,13
BA,222205,30
BA,643020,78
BA,223236,21
BA,214310,33
BA,773130,35
BA,613110,47
BA,768605,7
BA,771115,18
BA,910905,14
BA,517320,88
BA,253135,16
BA,214230,21
BA,632505,3
BA,141120,18
BA,911130,27
BA,342540,41
BA,716310,21
BA,862310,54
BA,841472,8
BA,225310,29
BA,213310,4
BA,424115,18
BA,320110,8
BA,715730,42
BA,203205,43
BA,262225,17
BA,318430,8
BA,351910,2
BA,712135,8
BA,201220,3
BA,821325,7
BA,422215,20
BA,234612,5
BA,823125,12
BA,791120,9
BA,314315,13
BA,341240,13
BA,773335,21
BA,318415,6
BA,319110,8
BA,766140,21
BA,122610,19
BA,761210,4
BA,223284,5
BA,214715,4
BA,712210,7
BA,10205,4
BA,225325,5
BA,251105,9
BA,410210,5
BA,111205,2
BA,715520,1
BA,239440,6
BA,623325,4
BA,823240,13
BA,221110,1
BA,811650,1
BA,251115,1
BA,374115,1
BA,725215,2
BA,301205,2
BA,991110,1
BA,752430,1
BA,612505,1
BA,20310,1
BA,516905,1
BA,351435,2
BA,213120,1
BA,841210,1
BA,811415,1
BA,414210,4423
BA,412205,7372
BA,764210,1545
BA,422310,49349
BA,251530,1201
BA,422110,11532
BA,322405,1171
BA,212205,254
BA,141205,3870
BA,141615,1701
BA,411015,392
BA,313125,485
BA,214905,805
BA,214305,888
BA,254415,849
BA,142210,1258
BA,950105,1175
BA,141710,1077
BA,142410,410
BA,114405,48
BA,766310,126
BA,782410,13143
BA,914420,476
BA,354815,426
BA,421205,1876
BA,721215,2259
BA,234120,134
BA,231110,1752
BA,623015,1202
BA,314120,512
BA,715135,1854
BA,622015,771
BA,314115,1006
BA,519905,932
BA,414135,4396
BA,732130,4466
BA,322305,190
BA,131310,5367
BA,234624,948
BA,231310,661
BA,514105,480
BA,231320,948
BA,514115,72
BA,632125,4994
BA,622005,1274
BA,611005,288
BA,764305,1320
BA,731120,1507
BA,731305,462
BA,841456,730
BA,519320,791
BA,724410,6631
BA,623125,166
BA,811810,20
BA,821445,201
BA,811775,285
BA,722330,27
BA,773105,61
BA,832125,324
BA,414115,661
BA,519105,305
BA,325110,632
BA,768325,8
BA,516405,116
BA,322120,131
BA,513430,2983
BA,221105,477
BA,715205,726
BA,732105,1209
BA,322210,677
BA,632420,135
BA,623315,169
BA,253120,135
BA,374205,46
BA,811820,215
BA,322110,124
BA,911320,377
BA,848525,496
BA,716515,17
BA,324220,233
BA,862140,458
BA,212320,153
BA,311405,33
BA,373135,39
BA,833105,35
BA,954105,228
BA,324120,264
BA,841115,192
BA,623005,118
BA,354305,263
BA,314805,332
BA,420120,94
BA,711225,654
BA,813120,288
BA,111510,224
BA,354405,42
BA,223545,339
BA,720150,62
BA,712110,184
BA,203405,130
BA,251220,92
BA,517335,23
BA,225140,433
BA,791145,116
BA,314845,131
BA,374105,59
BA,342505,46
BA,253140,156
BA,374405,322
BA,992220,83
BA,720215,317
BA,773205,56
BA,721410,61
BA,512115,178
BA,519930,215
BA,732115,127
BA,371405,16
BA,215120,101
BA,225130,238
BA,234415,130
BA,234664,106
BA,351720,83
BA,352410,9
BA,341105,87
BA,234765,11
BA,141715,15
BA,214235,6
BA,823115,53
BA,411040,200
BA,752205,69
BA,954305,107
BA,519205,195
BA,643025,264
BA,821440,49
BA,213205,149
BA,318205,29
BA,632610,49
BA,720135,157
BA,214320,115
BA,341250,7
BA,311615,51
BA,613210,13
BA,351710,81
BA,342605,51
BA,519310,80
BA,214280,58
BA,374120,11
BA,811130,72
BA,731155,65
BA,322715,123
BA,203105,13
BA,203215,15
BA,223272,132
BA,314815,36
BA,201210,14
BA,612120,5
BA,721115,13
BA,233130,6
BA,123210,25
BA,251230,23
BA,251110,15
BA,373225,31
BA,424210,4
BA,203410,13
BA,261625,2
BA,422125,17
BA,721405,100
BA,420130,50
BA,223915,11
BA,741115,28
BA,214360,27
BA,261115,58
BA,215215,6
BA,842110,49
BA,761415,9
BA,782625,22
BA,622810,34
BA,716220,3
BA,342515,23
BA,321305,15
BA,141520,26
